30.111009
38.714154
47.317299
55.920445
64.523590
73.126735
81.729880
90.333026
98.936171
107.539316
116.142462
124.745607
133.348752
141.951898
150.555043
159.158188
167.761334
176.364479
184.967624
193.570770
202.173915
210.777060
219.380206
227.983351
236.586496
245.189641
253.792787
262.395932
270.999077
279.602223
288.205368
296.808513
305.411659
314.014804
322.617949
331.221095
339.824240
348.427385
357.030531
365.633676
